"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1CASF0017","2019-12-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   76",",,N",,,,,,
"US1CASF0017","2019-12-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   79",",,N",,,,,,
"US1CASF0017","2019-12-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2019-12-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   81",",,N",,,,,,
"US1CASF0017","2019-12-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   84",",,N",,,,,,
"US1CASF0017","2019-12-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US",,,,,"    3",",,N","  104",",,N"
"US1CASF0017","2019-12-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  119",",,N",,,,,,
"US1CASF0017","2020-01-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-01-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-01-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    5",",,N",,,,,,
"US1CASF0017","2020-01-09","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   66",",,N",,,,,,
"US1CASF0017","2020-01-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    5",",,N",,,,,,
"US1CASF0017","2020-01-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   61",",,N",,,,,,
"US1CASF0017","2020-01-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  295",",,N",,,,,,
"US1CASF0017","2020-01-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   38",",,N",,,,,,
"US1CASF0017","2020-01-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-01-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   48",",,N",,,,,,
"US1CASF0017","2020-01-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-01-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   18",",,N",,,,,,
"US1CASF0017","2020-03-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    8",",,N",,,,,,
"US1CASF0017","2020-03-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-03-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  145",",,N",,,,,,
"US1CASF0017","2020-03-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   66",",,N",,,,,,
"US1CASF0017","2020-03-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US",,,,,"   12",",,N","   69",",,N"
"US1CASF0017","2020-03-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   10",",,N",,,,,,
"US1CASF0017","2020-03-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   13",",,N",,,,,,
"US1CASF0017","2020-08-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    8",",,N",,,,,,
"US1CASF0017","2020-09-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-10","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US",,,,,"    7",",,N","    0",",,N"
"US1CASF0017","2020-09-11","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-12","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-09-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-21","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-24","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-27","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-09-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-05","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-06","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-09","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-10-10","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-11","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-12","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-21","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-24","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-27","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-10-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-10-31","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-05","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-06","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-09","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    5",",,N",,,,,,
"US1CASF0017","2020-11-10","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-11","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-12","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   30",",,N",,,,,,
"US1CASF0017","2020-11-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   69",",,N",,,,,,
"US1CASF0017","2020-11-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2020-11-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-21","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-11-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0","T,,N","    0",",,N",,,,
"US1CASF0017","2020-11-24","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-27","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-11-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-05","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-06","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-09","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-10","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-11","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-12","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   99",",,N",,,,,,
"US1CASF0017","2020-12-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   61",",,N",,,,,,
"US1CASF0017","2020-12-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  102",",,N",,,,,,
"US1CASF0017","2020-12-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  122",",,N",,,,,,
"US1CASF0017","2020-12-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-21","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2020-12-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-24","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2020-12-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   56",",,N",,,,,,
"US1CASF0017","2020-12-27","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2021-01-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US",,,,,"    6",",,N","  102",",,N"
"US1CASF0017","2021-01-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2021-01-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2021-01-05","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   69",",,N",,,,,,
"US1CASF0017","2021-01-06","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   10",",,N",,,,,,
"US1CASF0017","2021-01-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    8",",,N",,,,,,
"US1CASF0017","2021-01-09","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    3",",,N",,,,,,
"US1CASF0017","2021-01-10","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-11","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-12","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-13","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0","T,,N",,,,,,
"US1CASF0017","2021-01-14","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-15","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-16","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-17","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-18","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-19","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-20","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-21","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N",,,,,,
"US1CASF0017","2021-01-22","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   25",",,N",,,,,,
"US1CASF0017","2021-01-23","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   15",",,N",,,,,,
"US1CASF0017","2021-01-24","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0","T,,N",,,,,,
"US1CASF0017","2021-01-25","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","   30",",,N",,,,,,
"US1CASF0017","2021-01-26","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-27","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  180",",,N",,,,,,
"US1CASF0017","2021-01-28","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  132",",,N",,,,,,
"US1CASF0017","2021-01-29","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  213",",,N",,,,,,
"US1CASF0017","2021-01-30","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-01-31","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-01","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-02","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","  147",",,N",,,,,,
"US1CASF0017","2021-02-03","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    5",",,N",,,,,,
"US1CASF0017","2021-02-04","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-05","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-06","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-07","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
"US1CASF0017","2021-02-08","37.75901","-122.3975","65.5","SAN FRANCISCO 1.6 SE, CA US","    0",",,N","    0",",,N",,,,
